subject_id,story,relationship,repeating,alternating,none,understood,pass_attention
1e897b2331035436b6f66c49927aa9ff,group project,symmetric,5,4,1,yes,TRUE
1e897b2331035436b6f66c49927aa9ff,architects,no_info,5,4,1,yes,TRUE
1e897b2331035436b6f66c49927aa9ff,meeting location,symmetric,5,4,0,yes,TRUE
1e897b2331035436b6f66c49927aa9ff,scheduling,symmetric,4,5,0,yes,TRUE
1e897b2331035436b6f66c49927aa9ff,weekend,no_info,4,5,0,yes,TRUE
1e897b2331035436b6f66c49927aa9ff,coffee,no_info,5,5,0,yes,TRUE
1e897b2331035436b6f66c49927aa9ff,feedback,symmetric,5,5,0,yes,TRUE
1e897b2331035436b6f66c49927aa9ff,family meals,asymmetric,6,4,0,yes,TRUE
1e897b2331035436b6f66c49927aa9ff,concerts,asymmetric,6,5,0,yes,TRUE
1e897b2331035436b6f66c49927aa9ff,restaurant,no_info,4,6,0,yes,TRUE
1e897b2331035436b6f66c49927aa9ff,fundraising,no_info,5,5,0,yes,TRUE
1e897b2331035436b6f66c49927aa9ff,housemates,asymmetric,6,2,4,yes,TRUE
1e897b2331035436b6f66c49927aa9ff,conversation,asymmetric,6,2,0,yes,TRUE
1e897b2331035436b6f66c49927aa9ff,meeting prep,symmetric,6,4,0,yes,TRUE
1e897b2331035436b6f66c49927aa9ff,police,asymmetric,4,1,2,yes,TRUE
1e897b2331035436b6f66c49927aa9ff,babysitting,no_info,4,5,1,yes,TRUE
be6d58545b35b3759fbd157ca5886bde,concerts,asymmetric,4,5,3,yes,TRUE
be6d58545b35b3759fbd157ca5886bde,coffee,symmetric,6,2,1,yes,TRUE
be6d58545b35b3759fbd157ca5886bde,scheduling,asymmetric,2,5,0,yes,TRUE
be6d58545b35b3759fbd157ca5886bde,weekend,no_info,1,6,1,yes,TRUE
be6d58545b35b3759fbd157ca5886bde,housemates,asymmetric,4,5,4,yes,TRUE
be6d58545b35b3759fbd157ca5886bde,police,symmetric,4,6,0,yes,TRUE
be6d58545b35b3759fbd157ca5886bde,gifts,no_info,5,5,1,yes,TRUE
be6d58545b35b3759fbd157ca5886bde,conversation,asymmetric,6,2,1,yes,TRUE
be6d58545b35b3759fbd157ca5886bde,feedback,symmetric,NA,5,1,yes,TRUE
be6d58545b35b3759fbd157ca5886bde,meeting location,no_info,2,5,3,yes,TRUE
be6d58545b35b3759fbd157ca5886bde,architects,symmetric,6,2,0,yes,TRUE
be6d58545b35b3759fbd157ca5886bde,restaurant,no_info,2,6,0,yes,TRUE
be6d58545b35b3759fbd157ca5886bde,family meals,symmetric,5,2,0,yes,TRUE
be6d58545b35b3759fbd157ca5886bde,fundraising,no_info,5,4,3,yes,TRUE
be6d58545b35b3759fbd157ca5886bde,babysitting,asymmetric,1,5,3,yes,TRUE
be6d58545b35b3759fbd157ca5886bde,group project,asymmetric,5,1,4,yes,TRUE
be6d58545b35b3759fbd157ca5886bde,groceries,no_info,4,5,4,yes,TRUE
be6d58545b35b3759fbd157ca5886bde,meeting prep,symmetric,5,2,1,yes,TRUE
13c14ea0979078016b5402e29fe8456b,coffee,symmetric,1,6,0,yes,TRUE
13c14ea0979078016b5402e29fe8456b,housemates,symmetric,1,5,0,yes,TRUE
13c14ea0979078016b5402e29fe8456b,group project,no_info,1,5,3,yes,TRUE
13c14ea0979078016b5402e29fe8456b,gifts,no_info,2,4,3,yes,TRUE
13c14ea0979078016b5402e29fe8456b,meeting location,asymmetric,5,1,3,yes,TRUE
13c14ea0979078016b5402e29fe8456b,groceries,asymmetric,3,3,5,yes,TRUE
13c14ea0979078016b5402e29fe8456b,scheduling,asymmetric,3,3,3,yes,TRUE
13c14ea0979078016b5402e29fe8456b,meeting prep,asymmetric,4,3,1,yes,TRUE
13c14ea0979078016b5402e29fe8456b,feedback,asymmetric,4,3,3,yes,TRUE
13c14ea0979078016b5402e29fe8456b,conversation,no_info,3,3,2,yes,TRUE
13c14ea0979078016b5402e29fe8456b,restaurant,symmetric,2,5,1,yes,TRUE
13c14ea0979078016b5402e29fe8456b,police,no_info,3,3,1,yes,TRUE
13c14ea0979078016b5402e29fe8456b,family meals,no_info,4,4,1,yes,TRUE
13c14ea0979078016b5402e29fe8456b,architects,symmetric,4,4,1,yes,TRUE
13c14ea0979078016b5402e29fe8456b,fundraising,symmetric,4,4,1,yes,TRUE
13c14ea0979078016b5402e29fe8456b,babysitting,asymmetric,4,4,1,yes,TRUE
13c14ea0979078016b5402e29fe8456b,weekend,symmetric,4,4,1,yes,TRUE
13c14ea0979078016b5402e29fe8456b,concerts,no_info,4,4,1,yes,TRUE
216674174d81a61eee36902a789da7fe,conversation,asymmetric,5,0,1,yes,TRUE
216674174d81a61eee36902a789da7fe,babysitting,symmetric,5,5,1,yes,TRUE
216674174d81a61eee36902a789da7fe,fundraising,no_info,5,1,3,yes,TRUE
216674174d81a61eee36902a789da7fe,feedback,symmetric,5,5,1,yes,TRUE
216674174d81a61eee36902a789da7fe,weekend,no_info,3,3,3,yes,TRUE
216674174d81a61eee36902a789da7fe,family meals,no_info,5,5,0,yes,TRUE
216674174d81a61eee36902a789da7fe,coffee,no_info,4,4,1,yes,TRUE
216674174d81a61eee36902a789da7fe,restaurant,symmetric,2,4,3,yes,TRUE
216674174d81a61eee36902a789da7fe,concerts,asymmetric,4,2,3,yes,TRUE
216674174d81a61eee36902a789da7fe,groceries,symmetric,4,4,2,yes,TRUE
216674174d81a61eee36902a789da7fe,group project,asymmetric,6,0,0,yes,TRUE
216674174d81a61eee36902a789da7fe,scheduling,symmetric,3,4,0,yes,TRUE
216674174d81a61eee36902a789da7fe,gifts,no_info,4,4,3,yes,TRUE
216674174d81a61eee36902a789da7fe,housemates,no_info,4,5,0,yes,TRUE
216674174d81a61eee36902a789da7fe,architects,symmetric,5,3,1,yes,TRUE
216674174d81a61eee36902a789da7fe,meeting prep,asymmetric,6,0,0,yes,TRUE
216674174d81a61eee36902a789da7fe,meeting location,asymmetric,3,3,1,yes,TRUE
216674174d81a61eee36902a789da7fe,police,asymmetric,5,0,0,yes,TRUE
37d65895dcc3a0b612fdbf05403a9f19,group project,no_info,5,1,0,yes,TRUE
37d65895dcc3a0b612fdbf05403a9f19,feedback,no_info,5,4,2,yes,TRUE
37d65895dcc3a0b612fdbf05403a9f19,architects,no_info,5,4,1,yes,TRUE
37d65895dcc3a0b612fdbf05403a9f19,restaurant,no_info,4,5,0,yes,TRUE
37d65895dcc3a0b612fdbf05403a9f19,conversation,asymmetric,6,2,2,yes,TRUE
37d65895dcc3a0b612fdbf05403a9f19,meeting location,no_info,5,4,1,yes,TRUE
37d65895dcc3a0b612fdbf05403a9f19,weekend,asymmetric,5,4,0,yes,TRUE
37d65895dcc3a0b612fdbf05403a9f19,family meals,symmetric,2,5,0,yes,TRUE
37d65895dcc3a0b612fdbf05403a9f19,housemates,symmetric,5,1,0,yes,TRUE
37d65895dcc3a0b612fdbf05403a9f19,coffee,symmetric,4,5,1,yes,TRUE
37d65895dcc3a0b612fdbf05403a9f19,groceries,asymmetric,5,5,1,yes,TRUE
37d65895dcc3a0b612fdbf05403a9f19,concerts,symmetric,2,5,1,yes,TRUE
37d65895dcc3a0b612fdbf05403a9f19,fundraising,asymmetric,4,5,2,yes,TRUE
37d65895dcc3a0b612fdbf05403a9f19,babysitting,asymmetric,4,6,0,yes,TRUE
37d65895dcc3a0b612fdbf05403a9f19,police,symmetric,2,4,0,yes,TRUE
37d65895dcc3a0b612fdbf05403a9f19,gifts,symmetric,4,0,1,yes,TRUE
37d65895dcc3a0b612fdbf05403a9f19,meeting prep,no_info,6,4,1,yes,TRUE
37d65895dcc3a0b612fdbf05403a9f19,scheduling,asymmetric,2,5,3,yes,TRUE
1cb9442cfdcc0f637f089bb7d2742ee8,scheduling,asymmetric,4,3,0,yes,TRUE
1cb9442cfdcc0f637f089bb7d2742ee8,coffee,symmetric,3,4,3,yes,TRUE
1cb9442cfdcc0f637f089bb7d2742ee8,fundraising,symmetric,3,3,2,yes,TRUE
1cb9442cfdcc0f637f089bb7d2742ee8,babysitting,asymmetric,4,4,3,yes,TRUE
1cb9442cfdcc0f637f089bb7d2742ee8,police,symmetric,3,5,1,yes,TRUE
1cb9442cfdcc0f637f089bb7d2742ee8,groceries,no_info,3,4,3,yes,TRUE
1cb9442cfdcc0f637f089bb7d2742ee8,family meals,symmetric,4,3,1,yes,TRUE
1cb9442cfdcc0f637f089bb7d2742ee8,meeting prep,no_info,3,3,1,yes,TRUE
1cb9442cfdcc0f637f089bb7d2742ee8,meeting location,no_info,3,3,3,yes,TRUE
1cb9442cfdcc0f637f089bb7d2742ee8,restaurant,asymmetric,3,4,2,yes,TRUE
1cb9442cfdcc0f637f089bb7d2742ee8,concerts,no_info,3,4,1,yes,TRUE
1cb9442cfdcc0f637f089bb7d2742ee8,group project,no_info,5,1,3,yes,TRUE
1cb9442cfdcc0f637f089bb7d2742ee8,gifts,symmetric,3,3,1,yes,TRUE
1cb9442cfdcc0f637f089bb7d2742ee8,architects,asymmetric,6,3,1,yes,TRUE
1cb9442cfdcc0f637f089bb7d2742ee8,conversation,no_info,4,3,3,yes,TRUE
1cb9442cfdcc0f637f089bb7d2742ee8,feedback,asymmetric,5,4,3,yes,TRUE
1cb9442cfdcc0f637f089bb7d2742ee8,housemates,symmetric,4,4,3,yes,TRUE
1cb9442cfdcc0f637f089bb7d2742ee8,weekend,asymmetric,3,3,1,yes,TRUE
1b57b357a17b86d2fedbb5df6a56e0a2,scheduling,symmetric,5,4,1,yes,TRUE
1b57b357a17b86d2fedbb5df6a56e0a2,police,no_info,5,4,1,yes,TRUE
1b57b357a17b86d2fedbb5df6a56e0a2,housemates,asymmetric,2,2,0,yes,TRUE
1b57b357a17b86d2fedbb5df6a56e0a2,groceries,asymmetric,4,2,3,yes,TRUE
1b57b357a17b86d2fedbb5df6a56e0a2,meeting location,asymmetric,5,1,1,yes,TRUE
1b57b357a17b86d2fedbb5df6a56e0a2,gifts,asymmetric,3,1,2,yes,TRUE
1b57b357a17b86d2fedbb5df6a56e0a2,conversation,symmetric,4,4,2,yes,TRUE
1b57b357a17b86d2fedbb5df6a56e0a2,restaurant,no_info,4,5,1,yes,TRUE
1b57b357a17b86d2fedbb5df6a56e0a2,feedback,symmetric,5,5,1,yes,TRUE
1b57b357a17b86d2fedbb5df6a56e0a2,concerts,symmetric,4,NA,1,yes,TRUE
1b57b357a17b86d2fedbb5df6a56e0a2,architects,no_info,5,5,1,yes,TRUE
1b57b357a17b86d2fedbb5df6a56e0a2,family meals,no_info,4,5,0,yes,TRUE
1b57b357a17b86d2fedbb5df6a56e0a2,meeting prep,no_info,4,4,1,yes,TRUE
1b57b357a17b86d2fedbb5df6a56e0a2,weekend,asymmetric,2,4,1,yes,TRUE
1b57b357a17b86d2fedbb5df6a56e0a2,fundraising,asymmetric,5,2,1,yes,TRUE
1b57b357a17b86d2fedbb5df6a56e0a2,group project,symmetric,3,4,1,yes,TRUE
1b57b357a17b86d2fedbb5df6a56e0a2,coffee,no_info,3,4,1,yes,TRUE
1b57b357a17b86d2fedbb5df6a56e0a2,babysitting,symmetric,2,5,1,yes,TRUE
b5e0509b62dde08c6999f89887a07984,groceries,no_info,4,2,4,yes,TRUE
b5e0509b62dde08c6999f89887a07984,meeting location,no_info,4,5,2,yes,TRUE
b5e0509b62dde08c6999f89887a07984,weekend,asymmetric,1,1,2,yes,TRUE
b5e0509b62dde08c6999f89887a07984,meeting prep,no_info,5,1,2,yes,TRUE
b5e0509b62dde08c6999f89887a07984,scheduling,asymmetric,5,5,1,yes,TRUE
b5e0509b62dde08c6999f89887a07984,coffee,asymmetric,2,4,1,yes,TRUE
b5e0509b62dde08c6999f89887a07984,babysitting,asymmetric,2,4,2,yes,TRUE
b5e0509b62dde08c6999f89887a07984,restaurant,no_info,1,5,4,yes,TRUE
b5e0509b62dde08c6999f89887a07984,fundraising,asymmetric,5,4,1,yes,TRUE
b5e0509b62dde08c6999f89887a07984,architects,symmetric,2,5,0,yes,TRUE
b5e0509b62dde08c6999f89887a07984,housemates,symmetric,2,4,0,yes,TRUE
b5e0509b62dde08c6999f89887a07984,group project,no_info,4,4,0,yes,TRUE
b5e0509b62dde08c6999f89887a07984,family meals,symmetric,1,5,0,yes,TRUE
b5e0509b62dde08c6999f89887a07984,feedback,no_info,4,4,1,yes,TRUE
b5e0509b62dde08c6999f89887a07984,concerts,symmetric,2,4,1,yes,TRUE
b5e0509b62dde08c6999f89887a07984,conversation,asymmetric,5,1,0,yes,TRUE
b5e0509b62dde08c6999f89887a07984,police,symmetric,4,4,0,yes,TRUE
b5e0509b62dde08c6999f89887a07984,gifts,symmetric,5,5,1,yes,TRUE
cd536ad413f0d4d5f4a42c7f32958f39,meeting location,asymmetric,4,3,1,yes,TRUE
cd536ad413f0d4d5f4a42c7f32958f39,fundraising,symmetric,5,2,3,yes,TRUE
cd536ad413f0d4d5f4a42c7f32958f39,restaurant,asymmetric,2,4,3,yes,TRUE
cd536ad413f0d4d5f4a42c7f32958f39,scheduling,symmetric,4,2,3,yes,TRUE
cd536ad413f0d4d5f4a42c7f32958f39,meeting prep,asymmetric,4,2,3,yes,TRUE
cd536ad413f0d4d5f4a42c7f32958f39,weekend,asymmetric,3,3,3,yes,TRUE
cd536ad413f0d4d5f4a42c7f32958f39,housemates,symmetric,2,5,0,yes,TRUE
cd536ad413f0d4d5f4a42c7f32958f39,babysitting,no_info,3,3,3,yes,TRUE
cd536ad413f0d4d5f4a42c7f32958f39,conversation,no_info,5,2,3,yes,TRUE
cd536ad413f0d4d5f4a42c7f32958f39,police,no_info,5,1,3,yes,TRUE
cd536ad413f0d4d5f4a42c7f32958f39,architects,no_info,6,2,3,yes,TRUE
cd536ad413f0d4d5f4a42c7f32958f39,family meals,no_info,3,4,3,yes,TRUE
cd536ad413f0d4d5f4a42c7f32958f39,groceries,symmetric,4,5,0,yes,TRUE
cd536ad413f0d4d5f4a42c7f32958f39,concerts,symmetric,2,4,3,yes,TRUE
cd536ad413f0d4d5f4a42c7f32958f39,gifts,asymmetric,4,3,3,yes,TRUE
cd536ad413f0d4d5f4a42c7f32958f39,feedback,no_info,5,5,1,yes,TRUE
cd536ad413f0d4d5f4a42c7f32958f39,group project,symmetric,4,4,3,yes,TRUE
cd536ad413f0d4d5f4a42c7f32958f39,coffee,asymmetric,5,2,3,yes,TRUE
4f4806eee3766069746f6621dbee898a,babysitting,no_info,5,5,2,yes,TRUE
4f4806eee3766069746f6621dbee898a,meeting location,symmetric,4,4,2,yes,TRUE
4f4806eee3766069746f6621dbee898a,restaurant,symmetric,4,4,2,yes,TRUE
4f4806eee3766069746f6621dbee898a,fundraising,no_info,4,4,2,yes,TRUE
4f4806eee3766069746f6621dbee898a,conversation,no_info,4,3,2,yes,TRUE
4f4806eee3766069746f6621dbee898a,concerts,asymmetric,5,5,2,yes,TRUE
4f4806eee3766069746f6621dbee898a,housemates,asymmetric,5,3,1,yes,TRUE
4f4806eee3766069746f6621dbee898a,group project,symmetric,5,3,2,yes,TRUE
4f4806eee3766069746f6621dbee898a,feedback,symmetric,4,4,3,yes,TRUE
4f4806eee3766069746f6621dbee898a,gifts,asymmetric,4,4,3,yes,TRUE
4f4806eee3766069746f6621dbee898a,coffee,no_info,4,4,3,yes,TRUE
4f4806eee3766069746f6621dbee898a,scheduling,no_info,5,3,2,yes,TRUE
4f4806eee3766069746f6621dbee898a,police,asymmetric,5,3,2,yes,TRUE
4f4806eee3766069746f6621dbee898a,weekend,no_info,4,4,2,yes,TRUE
4f4806eee3766069746f6621dbee898a,architects,asymmetric,5,3,2,yes,TRUE
4f4806eee3766069746f6621dbee898a,groceries,symmetric,4,4,2,yes,TRUE
4f4806eee3766069746f6621dbee898a,family meals,asymmetric,4,4,2,yes,TRUE
4f4806eee3766069746f6621dbee898a,meeting prep,symmetric,4,4,2,yes,TRUE
c852c659fb9674c3bd07740156495236,concerts,no_info,2,4,3,yes,TRUE
c852c659fb9674c3bd07740156495236,groceries,symmetric,2,5,2,yes,TRUE
c852c659fb9674c3bd07740156495236,fundraising,symmetric,5,2,NA,yes,TRUE
c852c659fb9674c3bd07740156495236,family meals,asymmetric,2,4,5,yes,TRUE
c852c659fb9674c3bd07740156495236,feedback,asymmetric,4,4,2,yes,TRUE
c852c659fb9674c3bd07740156495236,meeting location,symmetric,5,3,4,yes,TRUE
c852c659fb9674c3bd07740156495236,restaurant,symmetric,2,4,1,yes,TRUE
c852c659fb9674c3bd07740156495236,meeting prep,asymmetric,2,4,3,yes,TRUE
