subject_id,time_elapsed,gender,age,understood,pass_attention,comments
6e5211a5041f5b90ca2d8deca00d6797,1530304,male,56,yes,TRUE,"Respect for or institutions is important for society. At this time I want to ask you to consider changing your gender choices to only male or female in the interest of increasing public faith in our institutions.
Thank you."
7ef268999c7406e632377c7c4cc1e600,897987,male,39,yes,TRUE,NA
82d25de86570c44c908bf901acabcedf,2916050,female,23,yes,TRUE,NA
aa79decc4659c935317a004c147804a7,684545,nonconforming,23,yes,TRUE,NA
e40ac190288aa53fccb34d135d613b9b,571333,female,23,yes,TRUE,NA
db2d9f846c1600e81599ee353362f5a0,652710,female,21,yes,TRUE,NA
4299b23b623ff69e94e8346976651ce6,1002830,male,20,yes,TRUE,"I was confused by the similarity of some of the example names sometimes (like Justin and Jared) but they weren't too similar, I was able to re-read who was who. Other than that, no problems."
d9304ac08cff05d26d0659e76650e593,1895267,female,30,yes,TRUE,Nothing to comment
a1aa33c58ed56ee0eb8ed83fe2e128c3,1550136,male,47,yes,TRUE,Typo in one of the scenarios.
2653d5a9a108c50a4bc716e201773ee5,876324,female,44,yes,TRUE,NA
944ef7079afdfbb972999e45bcf03ec1,1162559,male,52,yes,TRUE,I have none.
302467112df8e623d023d02f5926e906,3255991,female,20,yes,TRUE,NA
f0e9ceef0af2bd6e3583fb8f6c5cfbf0,849102,nonconforming,37,yes,TRUE,NA
e8d1962502f12ad39a4950d079242b5d,1260446,male,38,yes,TRUE,NA
c4cb309c3461d0a3ffd473afc1287382,1544387,female,24,yes,TRUE,NA
0ddb0585f047a3224fe9cb80f0b9a593,579306,male,32,yes,TRUE,NA
04b08e09224babde376d09c565639209,794001,male,27,yes,TRUE,Nothing I can think of.
e5b640d07726364da11a87d1f9dc952e,558396,male,30,yes,TRUE,"In some of the questions it would help if you specified who ""they"" is referring to."
9c61f4230bc7a1e47a42812eaa990d88,839334,female,54,yes,TRUE,NA
3486c25c8a30062cf7f70346de2b241e,1503863,female,58,yes,TRUE,"None, thank you."
f3ffe86761c694b56a6ef1d0df92bdb6,818722,male,31,yes,TRUE,NA
00ed704dc7f05ca63ed4aeebdbbb481f,2333568,female,53,yes,TRUE,"I kept notes while I was doing this study because I found the questions frustrating. Here they are. I hope it makes sense!

It seems like the answer is always going to be somewhat likely, somewhat unlikely, or neither because you never have enough info to feel strongly one way or the other. I would prefer to choose neither every time. This is frustrating!

The last question about how the expect to not do whatever in the future is kind of frustrating because, why would I ever know that? Am I expected to fill in the blanks myself? If I must fill in the blanks, I have a tendency to say, “what if,” and make all the variables positive. I feel like you want me to make assumptions and I just don’t do that because I’m just not a judgmental person or my threshold for making judgments about people and situations is bigger… or smaller… I just don’t like to do it unless I absolutely must and I have a whole lot of information.

And something else... I think this was the first question and it doesn't make sense gramatically.

Consider Matt and William, who like to go to an Italian restaurant near their workplace, and met up for a meal this week. Matt and William are in an asymmetric relationship. Scheduling-wise, Matt prefers lunches, because Matt likes to have a free schedule after work. William prefers dinners because William prefers not to break up the work day by traveling somewhere after lunch. This week, they got dinner on Wednesday at 7pm. How likely is it that

They like to go to an Italian restaurant and met up this week? Did they or didn't they?"
f7c8e619621d4f39d51b95d8b5458a46,679084,female,51,yes,TRUE,NA
4f23222fa476cc34c48fb3c4d62fe62e,511886,female,25,yes,TRUE,No
c5adec5d31c4e5472ac2948ac7c041f3,882429,female,57,yes,TRUE,NA
56f808409f53a25a09051c1576599dd9,862694,male,30,yes,TRUE,NA
2792fdae618fb61aa903f4deddd10493,815651,male,33,yes,TRUE,NA
a5a9781f51497113a791daec99708f33,3466220,male,41,yes,TRUE,NA
35052334d3bb2f21de0b517322a00558,644307,male,20,yes,TRUE,I think some of the questions were a little vague about the relationships between the people in each question.
c37ccde438725e17641d617410875d84,754395,female,26,yes,TRUE,NA
8dbb699232a0115c0fbd7e720ff8dc49,796532,male,29,yes,TRUE,Interesting!
52ca8e35977decf424bc7df85026016e,1262956,male,27,yes,TRUE,NA
f5f0f5e98db7245bcfda0516c6b8713a,909404,male,25,yes,TRUE,NA
a1799bcfe82fb9a8042f340cf1b50cb4,480780,male,23,yes,TRUE,NA
